adapt,"খাপ খাওয়ানো, অভিযোজিত করা, মানিয়ে নেওয়া, সঙ্গতিপূর্ণ করে তোলা, ঈষত্ পরিবির্তত করা"
adaptation,"স্বাঙ্গীকরণ, অভিযোজন"
adaptation receipts,"অভিযোজন রসিদ, অভিযোজন আয়"
adaptation of crops,"ফসলের অভিযোজন, শস্যের প্রতিযোজন"
adapted,অভিযোজিত
add,"যোগ করা, যুক্ত করা, একত্রিত করা"
add insult to injury,"আঘাত অপমান যোগ, অপকারের ওপর আবার অপমান করা এবং ঐভাবে সম্পর্ককে আরো খারাপ করে তোলা"
add fuel to the flames,"অগ্নিতে ঘৃতাহুতি, অগ্নিতে ঘৃতাহুতি দেওয়া, আগুনে ঘি ঢালা"
add something up,1. দুই বা ততোধিক সংখ্যা বা পরিমাণের যোগফল নির্ণয় করা 2. নতুন কিছু শেখা
add up,"যোগ করা, সংযুক্ত করা"
addendum,"সংযোজন, দলিল ইত্যাদির শেষে সংযোজনীয় বস্তু"
adder,"যোজক, যোগকারী"
addict,"কোনো অভ্যাস ইত্যাদির কাছে আত্মসমর্পণ করা, একান্তভাবে আসক্ত হওয়া"
addicted,"আসক্ত, অভিরত, উপসেবক, অত্যাসক্ত, পরিপক্ব, অনুরত"
addiction,"আসক্ত অভ্যাসগ্রস্ত অবস্থা, আসক্তি, ঝোঁক, প্রবল আকর্ষণ"
addictive,"আসক্তি-সৃষ্টিকারী, অভ্যাসজনক"
addition,"যোগ প্রক্রিয়া, যুক্ত করার প্রক্রিয়া, যোগ সংকলন, শোভনতা বৃদ্ধি করিছে"
additional,"অতিরিক্ত, অপর, অধিক, সংযোজিত"
additive,"যোগ করার জন্য নির্দিষ্ট, যোজনীয়"
additive compound,"যুত যৌগ, যুত যৌগিক"
addle,"গোলানো, জট-পাকানো, ফাঁকা, ভোঁতা"
addled,ঘোলা
address,"সম্বোধন করা, বক্তৃতা দেওয়া, ঠিকানা লেখা, নৈপুণ্য, বাড়ির ঠিকানা"
address of welcome,"অনুষ্ঠানে স্বাগত বক্তব্য, অভিনন্দন-পত্র"
address register,কম্পিউটারের ভিতরের উচ্চগতি সম্পন্ন মেমোরী যেখানে বর্তমানে ব্যবহৃত তথ‌্যের ঠিকানা জমা থাকে।
addressed,"উদ্দেশ্য, উদ্দিষ্ট"
addresses,"প্রেম করা, সৌজন্য প্রদর্শন করা"
addressing,সম্ভাষণ
adduce,"প্রমাণ স্বরূপ উল্লেখ করা, নজির স্বরূপ উল্লেখ করা"
adduce evidence,"সাক্ষ্য উপস্থাপন, প্রমাণ-উপস্থাপন"
adenoids,অ্যাডিনয়েড
adept,"সুদক্ষ, পাকা, ওস্তাদ, কুশলী"
adeptness,পারদর্শিতা
adequacy,প্রাচুর্য
adequate,"পর্যাপ্ত, যথোচিত, প্রয়োজনমতো, উপযুক্ত"
adequate consideration,"প্রর্যাপ্ত, প্রর্যাপ্ত প্রতিদান"
adequate stimulus,"পর্যাপ্ত উদ্দীপক, সমর্থ উদ্দীপক"
adhere,"লেগে থাকা, দৃঢ়সংলগ্ন থাকা"
adherent,"সংলগ্ন, অনুগত"
adhering,"সংশ্লিষ্ট, লগ্ন"
adhesion,"দৃঢ়সংলগ্নতা, আসঞ্জন, সংসক্তি, আসক্তি"
adhesive,"আঠালো, চটচটে, আসঞ্জক"
adhesive power,"আঠালো ক্ষমতা, আসঞ্জন-সামর্থ্য"
adhesive stamp,"আঠালো স্ট্যাম্প, আঠাযুক্ত স্ট্যাম্প"
adhesiveness,"আঠালতা, চিট, আঠাল ভাব, চট্চটে ভাব"
adieu,বিদায়
adipose,"মেদবহুল, মেদজ"
adipose tissue,"মেদ কলা, মেদকলা"
adiposity,"মেদবহুলতা, স্থূলতা"
adjacent,"সন্নিহিত, সংলগ্ন, লাগোয়া, সমীপবর্তী"
adjacent angle,সন্নিহিত কোণ
adjectival,বিশেষণ-সম্বন্ধীয়
adjective,বিশেষণ
adjective law,"বিশেষণ আইন, প্রক্রিয়া-আইন"
adjoin,"জুড়ে দেওয়া, সংলগ্ন করা, সংযুক্ত করা"
adjoining,"পাশাপাশি, অব্যবহিত, সংলগ্ন, সংযুক্ত, সন্নিহিত, লাগাত্ত"
adjourn,"স্থগিত রাখা, মুলতুবি রাখা"
adjourned,"মুলতুবী, নিলম্বিত"
adjournment,"বিরতি, বিরাম, অবকাশ, ছুটি, কালহরণ"
adjudge,"কোনো বিষয়ে বিচার করা, আইন অনুযায়ী নিষ্পত্তি করা, শাস্তি দেওয়া"
adjudged,সাব্যস্ত
adjudicate,"আইন মোতাবেক মীমাংসা করা, বিচারকের আসন থেকে ঘোষণা করা"
adjudication,"প্রতিযোগিতা ইত্যাদিতে বিচারকের রায়, ন্যায়-নির্ণয়ণ, বিচার-নিষ্পত্তি"
adjudicator,ন্যায়নির্ণায়ক
adjunct,"আনুষঙ্গিক বিষয়, অধস্তন সহকারী"
adjunction,ক্রোড়পত্র
adjuration,"শপথ গ্রহণ, ঐকান্তিক অনুরোধ"
adjure,"শপথ করানো, সনির্বন্ধ অনুরোধ করা"
adjust,"সাজিয়ে রাখা, ঠিকঠাক করে নেওয়া, অভিযোজিত করা"
adjustable,"নিয়মিত, স্থায়ী"
adjusted,"স্থায়ী, নিয়মিত"
adjuster,"সংগ্রাহক, আদায়কারী, সংযোজক, ফিটার"
adjutant,"উচ্চপদস্থ সামরিক অফিসারের সহকারী, সহায়ক, সাহায্যকারী"
adjutant bird,"হাড়গিলা-পাখি, হাড়গিলে পাখি"
adjutant general,অ্যাডজুটেন্ট জেনারেল
adman,বিজ্ঞাপন-ব্যবসায়ী
administer,"পরিচালনা করা, তদারকি করা"
administer oath,"শপথ, শপথ পরিচালনা, শপথ করানো"
administration,"পরিচালন, প্রশাসন, ওষুধের প্রয়োগ, আইন-প্রয়োগ"
administration of justice,"বিচার প্রশাসনের, ন্যায়শাসন"
administrative,প্রশাসনিক
administrative data,"প্রশাসনিক তথ্য, প্রশাসনিক উপাত্ত"
administrative rank,"প্রশাসনিক পদে, প্রশাসনিক পদ"
administrative analysis,প্রশাসনিক বিশ্লেষণ
